COVID alarm over scenes of big crowds of Xmas shoppers;http://www.ansa.it/english/news/general_news/2020/12/14/covid-alarm-over-scenes-of-big-crowds-of-xmas-shoppers_3262bc47-93b7-486c-80bf-3a59bad58453.html;https://www.ansa.it/webimages/img_700/2020/12/14/ffc7ed82a03b74746d56ef4577b83e20.jpg;BUSINESS;1607947159.815991;Speculation all Italy could be made a 'red zone'
Soccer: Milan's lead cut after draw with Parma;http://www.ansa.it/english/news/sports/2020/12/14/soccer-milans-lead-cut-after-draw-with-parma_470893a2-919c-40f4-972b-f612cda925b8.html;https://www.ansa.it/webimages/img_700/2020/12/14/1bac2cfbc1360a575b8dbf54f609727f.jpg;BUSINESS;1607947159.815991;Inter, Napoli and Juve gain ground
Conte to 'verify' if he still has coalition's support;http://www.ansa.it/english/news/politics/2020/12/14/conte-to-verify-if-he-still-has-coalitions-support_b8634b94-67e5-4c27-9044-71ba9293b377.html;https://www.ansa.it/webimages/img_700/2020/12/11/b7f63fa3c7e3deb2dd9c8413d7300986.jpg;BUSINESS;1607947159.815991;Ex-premier Renzi threatened to pull plug on govt last week
Conte to 'verify' if he has coalition's support;http://www.ansa.it/english/news/politics/2020/12/14/conte-to-verify-if-he-has-coalitions-support-3_4f88a383-61d9-4182-978b-938b0f242b65.html;https://www.ansa.it/webimages/img_700/2020/12/11/b7f63fa3c7e3deb2dd9c8413d7300986.jpg;BUSINESS;1607947159.815991;Ex-premier Renzi threatened to pull plug on govt last week
COVID: 18,727 new cases, 761 deaths in 24 hours;http://www.ansa.it/english/news/general_news/2020/12/11/covid-18727-new-cases-761-deaths-in-24-hours_4b649135-dbe6-4c83-a18e-5fd85b6b54ba.html;https://www.ansa.it/webimages/img_700/2020/10/20/6ac0d6450aed9704556360ec2176debf.jpg;BUSINESS;1607947159.815991;Infections up but fatalities down says health ministry
Lamorgese COVID test was false positive;http://www.ansa.it/english/news/politics/2020/12/11/lamorgese-covid-test-was-false-positive_23d092dc-1d5d-4b23-8502-6e12cbb1e530.html;https://www.ansa.it/webimages/img_700/2020/10/9/aa6220dc6885a517466e560df711b094.jpg;BUSINESS;1607947159.815991;Interior minister set to resume work as usual
I'll only continue if whole coalition is behind me - Conte;http://www.ansa.it/english/news/politics/2020/12/11/ill-only-continue-if-whole-coalition-is-behind-me-conte_2daaab9c-a04e-46d3-87c8-46bf4efe2e4e.html;https://www.ansa.it/webimages/img_700/2020/12/11/0394a8708c6c99798e27f710368dd5b.jpg;BUSINESS;1607947159.815991;Renzi has threatened to pull the plug on govt
Renzi threatens to bring down Conte govt;http://www.ansa.it/english/news/politics/2020/12/11/renzi-threatens-to-bring-down-conte-govt_1ebbf491-4066-48de-812b-22add2d79861.html;https://www.ansa.it/webimages/img_700/2020/12/7/a4e80211e6e72f4721463d54ea0adb38.jpg;BUSINESS;1607947159.815991;IV leader says premier must not seek 'full powers'
Time to get moving after Recovery Fund deal - Conte;http://www.ansa.it/english/news/politics/2020/12/11/time-to-get-moving-after-recovery-fund-deal-conte-7_ce8f4735-8e3f-4bdc-bb9e-232dcfd7b01c.html;https://www.ansa.it/webimages/img_700/2020/12/10/131ff5813f2e4e65415af198cfc49f6e.jpg;BUSINESS;1607947159.815991;Premier also welcomes Green Deal agreement
Help refugees return to Syria, Iraq - pope;http://www.ansa.it/english/news/vatican/2020/12/10/help-refugees-return-to-syria-iraq-pope_299e009a-a724-4a25-885f-2e5cffcae614.html;https://www.ansa.it/webimages/img_700/2019/12/25/158547f1581f14655fc64feb11da396f.jpg;BUSINESS;1607947159.815991;Francis appeals to Catholic aid agencies in MIdeast
Covid: 16,999 positive, 887 victims;http://www.ansa.it/english/news/general_news/2020/12/10/covid-16999-positive-887-victims_ec360555-d3a1-4cfa-9c4f-92d73404c0f5.html;https://www.ansa.it/webimages/img_700/2020/12/7/b0c1bcd192caa96978c9f51dd77d8eed.jpg;BUSINESS;1607947159.815991;Compares with 12,756 cases and 499 deaths Wednesday
Ex-Milan player Robinho gets 9 yrs for gang rape on appeal;http://www.ansa.it/english/news/sports/2020/12/10/ex-milan-player-robinho-gets-9-yrs-for-gang-rape-on-appeal_63c17fbb-c7e4-4703-bc95-c8dd053983ee.html;https://www.ansa.it/webimages/img_700/2014/1/22/b31404e4141cf1dde0ba9701d3a099e3.jpg;BUSINESS;1607947159.815991;For attack on drunken Albanian woman in Milan disco in Jan 2013
Woman dies in hospital, wound didn't kill her;http://www.ansa.it/english/news/general_news/2020/12/10/woman-dies-in-hospital-wound-didnt-kill-her_6508f5f3-ab58-4f01-b86e-f39c1a1a8860.html;https://www.ansa.it/webimages/img_700/2020/12/10/e577dea1081f88d7118b01ee9907903f.jpg;BUSINESS;1607947159.815991;Messina woman, 24, had been torched by ex in 2017
Ex minister De Girolamo acquitted of health graft;http://www.ansa.it/english/news/politics/2020/12/10/ex-minister-de-girolamo-acquitted-of-health-graft_df2ddb69-a87d-411f-bf71-f1b64ebfbb19.html;https://www.ansa.it/webimages/img_700/2018/1/23/78bb82cccc4964457828d3803de8467d.jpg;BUSINESS;1607947159.815991;Justice has won but I've lost 7 yrs of my life says ex farm head
Man probed in wife's death kills self;http://www.ansa.it/english/news/general_news/2020/12/10/man-probed-in-wifes-death-kills-self_15636a4b-9b66-4b16-8690-3ee514f1add0.html;https://www.ansa.it/webimages/img_700/2020/12/10/25af08d8f91751fa6e75fef4d93f78ad.jpg;BUSINESS;1607947159.815991;Wife beater say police, hit her head in stairs fall he claimed
COVID: Infected jail inmates pass 1,000;http://www.ansa.it/english/news/general_news/2020/12/10/covid-infected-jail-inmates-pass-1000_32e62755-db23-4c6a-b177-8c97664acb46.html;https://www.ansa.it/webimages/img_700/2014/4/29/22ad05afc078e0e602c7651a32404898.jpg;BUSINESS;1607947159.815991;959 without symptoms but figure still concerning says watchdog
Court defends 'delirious with jealousy' murder acquittal;http://www.ansa.it/english/news/general_news/2020/12/10/court-defends-delirious-with-jealousy-murder-acquittal_31af164d-c1e5-4768-b60a-8b4478515d3a.html;https://www.ansa.it/webimages/img_700/2020/12/10/71f7261e76e78a6897993170bcae9394.jpg;BUSINESS;1607947159.815991;Fit amounted to pathology exculpating killer say Brescia judges
Agreement on Recovery Fund close - Conte;http://www.ansa.it/english/news/politics/2020/12/10/agreement-on-recovery-fund-close-conte_b832b230-f76b-4615-b404-bd080963b987.html;https://www.ansa.it/webimages/img_700/2020/12/10/4dc1e1f4833cb994cc0f47da6dd22b1c.jpg;BUSINESS;1607947159.815991;Parliament gave clear mandate on ESM says Italian premier
Pope Xmas Mass brought forward to 19:30;http://www.ansa.it/english/news/vatican/2020/12/10/pope-xmas-mass-brought-forward-to-1930_8395bdc8-d367-4c58-9be9-885548297d6a.html;https://www.ansa.it/webimages/img_700/2020/12/10/a46c4b6e9e1f8db582cc40e4e2b52627.jpg;BUSINESS;1607947159.815991;From 21:30, other Masses unchanged
Petrol stations confirm strike Dec 14-17;http://www.ansa.it/english/news/business/2020/12/10/petrol-stations-confirm-strike-dec-14-17_6f7fc151-6350-4702-8d3b-8dd8f6e56d05.html;https://www.ansa.it/webimages/img_700/2014/6/18/bf7ac19f51ed2cd9ffdacc93c6ec8077.jpg;BUSINESS;1607947159.815991;Despite 'responsibility' call from watchdog
COVID: Care home evacuated near Turin;http://www.ansa.it/english/news/general_news/2020/12/10/covid-care-home-evacuated-near-turin_af6a6288-1bfd-40bf-850d-fafcb06f64d3.html;https://www.ansa.it/webimages/img_700/2020/11/13/f32e7137bed744a36ccbd1d2e5a2dbdc.jpg;BUSINESS;1607947159.815991;Residents taken to hospital, staff positive too
Lapo Elkann in death threats after slamming fascist groups;http://www.ansa.it/english/news/business/2020/12/10/lapo-elkann-in-death-threats-after-slamming-fascist-groups_037fb77a-e32d-488b-9a50-8de6675966cb.html;https://www.ansa.it/webimages/img_700/2019/3/23/14042916814fd88543f5b925c8f848d1.jpg;BUSINESS;1607947159.815991;Agnelli heir say will file suit agst attackers
Conte govt may soften Xmas travel ban - sources;http://www.ansa.it/english/news/politics/2020/12/10/conte-govt-may-soften-xmas-travel-ban-sources_31f733c2-5360-401f-9eb7-c8155ad90e75.html;https://www.ansa.it/webimages/img_700/2020/12/10/131ff5813f2e4e65415af198cfc49f6e.jpg;BUSINESS;1607947159.815991;People may be allowed to leave home town Dec 25, 26 and Jan 1
COVID has boosted family financial vulnerability - CONSOB;http://www.ansa.it/english/news/business/2020/12/10/covid-has-boosted-family-financial-vulnerability-consob_2fe4c8ae-e8c2-4532-b18f-025ac2b25a1d.html;https://www.ansa.it/webimages/img_700/2019/8/9/5140c9ed77c7a0c168aa47fa48f546c0.jpg;BUSINESS;1607947159.815991;30% of polled say unable to face unexpected expense
Mattarella, Conte lead tributes to Italy great Rossi;http://www.ansa.it/english/news/sports/2020/12/10/mattarella-conte-lead-tributes-to-italy-great-rossi_f4046dad-0dc2-4a46-81d7-e9d1066faf12.html;https://www.ansa.it/webimages/img_700/2020/12/10/aa3de2cb0567df12424fb5123f84e215.jpg;BUSINESS;1607947159.815991;Former team mates, opponents pay homage too
Granny birth doc can serve term for stealing eggs at home;http://www.ansa.it/english/news/general_news/2020/12/10/granny-birth-doc-can-serve-term-for-stealing-eggs-at-home_0e6420e4-ca9c-46f4-826d-abf89f20d0ad.html;https://www.ansa.it/webimages/img_700/2016/7/20/c15534c891abfbf5a195964805001006.jpg;BUSINESS;1607947159.815991;Severino Antinori, 75, helped 63-yr-old become pregnant in 1994
COVID:Safeguarding rights at centre of response-Mattarella;http://www.ansa.it/english/news/politics/2020/12/10/covidsafeguarding-rights-at-centre-of-response-mattarella_519b5351-a6c6-4d4b-97e5-09bf6bd0722d.html;https://www.ansa.it/webimages/img_700/2020/11/17/33a55343630cadd5a63909cf17d1873a.jpg;BUSINESS;1607947159.815991;Recovery efforts backed by solid criteria of equality and equity
Alpine glaciers reduced by 60% in last 150 yrs;http://www.ansa.it/english/news/general_news/2020/12/10/alpine-glaciers-reduced-by-60-in-last-150-yrs_a2bd9544-0ed4-46b5-9a3b-cb2bc912e4d7.html;https://www.ansa.it/webimages/img_700/2019/8/5/16f827bc90c37bbc94af255d4506fbea.jpg;BUSINESS;1607947159.815991;Marmolada Glacier may disappear in 15-20 yrs- Legambiente report
4 Egypt spies risk trial in Regeni murder;http://www.ansa.it/english/news/general_news/2020/12/10/4-egypt-spies-risk-trial-in-regeni-murder_82c1c9cc-9f62-4a94-9be2-6f0c19637fef.html;https://www.ansa.it/webimages/img_700/2020/10/28/adea578b047e9cd040a2d42f33df6263.jpg;BUSINESS;1607947159.815991;Friuli-born Cambridge student tortured and killed in early 2016
Soccer: Atalanta join Juve, Lazio in UCL last 16;http://www.ansa.it/english/news/sports/2020/12/10/soccer-atalanta-join-juve-lazio-in-ucl-last-16_d3e777c5-5c4b-4c93-8eff-c50f547970e6.html;https://www.ansa.it/webimages/img_700/2020/12/10/e2a603d1ce655bf5f198e50ded3874d4.jpg;BUSINESS;1607947159.815991;But Inter come up short again
Baby dies after being crushed on bus;http://www.ansa.it/english/news/general_news/2020/12/10/baby-dies-after-being-crushed-on-bus_04da45cf-c06d-4e75-81c5-e6207a786f56.html;https://www.ansa.it/webimages/img_700/2016/5/19/72792e28c60a295a9ac206a8bb088dcf.jpg;BUSINESS;1607947159.815991;Mother fell as driver braked hard in collision with pedestrian
Conte leads tributes to Italy great Paolo Rossi (8);http://www.ansa.it/english/news/sports/2020/12/10/conte-leads-tributes-to-italy-great-paolo-rossi-8_3d34480c-5fbc-4bdb-a35d-73d7f70da779.html;https://www.ansa.it/webimages/img_700/2020/12/10/aa3de2cb0567df12424fb5123f84e215.jpg;BUSINESS;1607947159.815991;Former team mates, opponents pay homage too
Soccer: Italy's 1982 World Cup hero Paolo Rossi dies;http://www.ansa.it/english/news/sports/2020/12/10/soccer-italys-1982-world-cup-hero-paolo-rossi-dies-6_4b67ee00-7333-4afd-a707-0bf935fe6f3b.html;https://www.ansa.it/webimages/img_700/2010/12/21/a3f6968dfe308539da37c49203c07adb.jpg;BUSINESS;1607947159.815991;Former Juventus striker was 64
Probe opened into youth dust-up on Pincian Hill;http://www.ansa.it/english/news/general_news/2020/12/09/probe-opened-into-youth-dust-up-on-pincian-hill_a5cf4bb2-b3ca-4b07-a56a-95ca7fbbf59d.html;https://www.ansa.it/webimages/img_700/2020/12/9/e852591789cba6c7d59f2656a8ead683.jpg;BUSINESS;1607947159.815991;Rome prosecutors target mass street brawl on Saturday night
CEI chief Bassetti says on the mend after COVID;http://www.ansa.it/english/news/vatican/2020/12/09/cei-chief-bassetti-says-on-the-mend-after-covid_143fe6a0-d2ac-4bca-8904-c754244ba2d2.html;https://www.ansa.it/webimages/img_700/2020/9/21/12714e0499aca8fb3e24f33cf61815d1.jpg;BUSINESS;1607947159.815991;Thank the Lord for keeping me alive says cardinal
Covid: 12,756 positive, 499 victims;http://www.ansa.it/english/news/general_news/2020/12/09/covid-12756-positive-499-victims_00f41616-43b9-445c-adf8-182d738afdf0.html;https://www.ansa.it/webimages/img_700/2020/10/15/9a307a62b7b821d8514ac702f58f6cd1.jpg;BUSINESS;1607947159.815991;Compares with 14,842 new cases and 634 new deaths Tuesday
'Delirious with jealousy' man cleared of killing wife;http://www.ansa.it/english/news/general_news/2020/12/09/delirious-with-jealousy-man-cleared-of-killing-wife_69a63988-8082-4d70-bcff-606a4012c8f7.html;https://www.ansa.it/webimages/img_700/2020/11/26/fe0dd187a4774e209946aa002e97d329.jpg;BUSINESS;1607947159.815991;80-year-old deemed mentally incapacitated by court
Micro-plastic found in human placenta for 1st time;http://www.ansa.it/english/news/general_news/2020/12/09/micro-plastic-found-in-human-placenta-for-1st-time_cc0bc9f6-77cf-4be6-9031-d282c86a912a.html;https://www.ansa.it/webimages/img_700/2020/12/9/17b69dbecbba4d5e44f954002fb30bc4.0;BUSINESS;1607947159.815991;Like having a cyborg baby say Rome and Marche researchers
32 arrests in immigration scams in Potenza and Messina;http://www.ansa.it/english/news/general_news/2020/12/09/32-arrests-in-immigration-scams-in-potenza-and-messina_1beb62d8-53c1-47b7-910c-2f65464f2510.html;https://www.ansa.it/webimages/img_700/2020/12/9/1197fc55622796bba5c9e64e5044a419.jpg;BUSINESS;1607947159.815991;Stay permits sold in Potenza, fake marriages arranged in Messina
COVID: Mattarella to skip Xmas greetings;http://www.ansa.it/english/news/politics/2020/12/09/covid-mattarella-to-skip-xmas-greetings_b7f80741-f6a7-48a2-90e0-921ed949316e.html;https://www.ansa.it/webimages/img_700/2020/12/9/f8a2b422884dc1d8fb1bd1027fcbe96e.jpg;BUSINESS;1607947159.815991;Due to COVID restrictions
COVID: liver transplant from positive donor;http://www.ansa.it/english/news/science_tecnology/2020/12/09/covid-liver-transplant-from-positive-donor_d75a8109-4bf5-4998-9bad-e9d7d6760ac2.html;https://www.ansa.it/webimages/img_700/2020/12/1/8d17f5be62754262f45573735a43de3a.jpg;BUSINESS;1607947159.815991;Catania, Palermo hospitals involved
COVID: liver transplant completed from positive donor;http://www.ansa.it/english/news/general_news/2020/12/09/covid-liver-transplant-from-positive-donor_4d80904b-6b04-48ab-afba-33df1de23460.html;https://www.ansa.it/webimages/img_700/2020/12/1/8d17f5be62754262f45573735a43de3a.jpg;BUSINESS;1607947159.815991;Catania, Palermo hospitals involved
COVID found in boy, 4, in Nov 2019;http://www.ansa.it/english/news/general_news/2020/12/09/covid-found-in-boy-4-in-nov-2019_18fdb5ef-1aed-4209-8175-e2e37665e448.html;https://www.ansa.it/webimages/img_700/2020/12/7/b0c1bcd192caa96978c9f51dd77d8eed.jpg;BUSINESS;1607947159.815991;3 mts earlier than Codogno's 'patient 1'
Migrant inspector arrested in Benevento;http://www.ansa.it/english/news/general_news/2020/12/09/migrant-inspector-arrested-in-benevento_689ec618-ae1e-4203-994b-1fd9bf319174.html;https://www.ansa.it/webimages/img_700/2020/12/9/1160e0fccc96457480ab9ed0a04c5011.jpg;BUSINESS;1607947159.815991;Allegedly took bribes for cushy inspections at centres
Oxford vaccine up to 90% effective - trials;http://www.ansa.it/english/news/general_news/2020/12/09/oxford-vaccine-up-to-90-effective-trials_d3928030-af7e-4298-9f39-989bea5cd152.html;https://www.ansa.it/webimages/img_700/2020/8/19/55246ba8803c4b7b5053e07226e8fe37.jpg;BUSINESS;1607947159.815991;62% for 2 full jabs, 90% for half plus full - Lancet
Ward chief arrested for multiple manslaughter in Salerno;http://www.ansa.it/english/news/general_news/2020/12/09/ward-chief-arrested-for-multiple-manslaughter-in-salerno_77538fcb-0ed9-4ec1-a7d9-0e6867d82bdc.html;https://www.ansa.it/webimages/img_700/2020/12/9/1f1688a96d0254772c6890afed63562c.jpg;BUSINESS;1607947159.815991;Allegedly did harmful ops on cancer patients
Salvini to attend Gregoretti trial Saturday;http://www.ansa.it/english/news/politics/2020/12/09/salvini-to-attend-gregoretti-trial-saturday_65126510-8709-4843-9a91-90858ac462ae.html;https://www.ansa.it/webimages/img_700/2019/7/31/2573d2331acc9e4f22030e17f35a85f0.jpg;BUSINESS;1607947159.815991;Conte, Toninelli, Trenta also expected
COVID: intensive care cases down 3% in 7 days - AGENAS;http://www.ansa.it/english/news/general_news/2020/12/09/covid-intensive-care-cases-down-3-in-7-days-agenas_d0c1c4d5-c3cb-4ebd-ad55-2776ac6269c8.html;https://www.ansa.it/webimages/img_700/2020/10/20/6ac0d6450aed9704556360ec2176debf.jpg;BUSINESS;1607947159.815991;Also overall COVID admissions down 3%
Bad weather continues to sweep Italy;http://www.ansa.it/english/news/general_news/2020/12/09/bad-weather-continues-to-sweep-italy_4f04b8ba-896f-4b78-8e07-9c863c04e6c2.html;https://www.ansa.it/webimages/img_700/2020/12/9/b6827d96eb6d18692a1f752f6bb428c4.jpg;BUSINESS;1607947159.815991;Red alert in Campania,orange in Veneto, Friuli, Umbria, Calabria
